0.47946,0.62756,0.56711,0.56292,0.37379,0.3605,0.45104,0.56599,0.43635,0.49042,0.40437,0.66804,0.56501,0.5915,0.62503,0.50108,0.55072,0.28802,0.80843,0.71808,0.68303,0.5777,0.42666,0.66131,0.54728,0.59216,0.52114,0.77065,0.58964,0.54621,0.62498,0.47392,0.60725,0.5419,0.5237,0.47338,0.72251,0.42635,0.45251,0.42215,0.7018,0.75182,0.80559,0.6051,0.74901
0.48699,0.63216,0.58878,0.56409,0.36336,0.36396,0.47071,0.58695,0.45702,0.51123,0.3973,0.65119,0.57167,0.60434,0.6382,0.50669,0.56675,0.28433,0.81803,0.75189,0.7056,0.59748,0.46964,0.6789,0.52507,0.61672,0.52868,0.76561,0.60364,0.55817,0.62631,0.49457,0.60332,0.55867,0.54044,0.4702,0.73326,0.4374,0.46765,0.41724,0.69552,0.76698,0.81239,0.61336,0.77033
0.48089,0.63864,0.57679,0.58979,0.37313,0.36382,0.46308,0.57712,0.44411,0.50741,0.40674,0.68564,0.56524,0.60555,0.64105,0.51931,0.55668,0.28093,0.81917,0.76894,0.70364,0.60544,0.46478,0.6716,0.53853,0.61195,0.51596,0.77015,0.6246,0.55525,0.63688,0.50597,0.5964,0.57092,0.54152,0.48102,0.71946,0.44071,0.4595,0.44022,0.72647,0.77778,0.83053,0.61581,0.78037
0.5042,0.64623,0.58304,0.59738,0.36847,0.37495,0.4776,0.5727,0.45817,0.52983,0.39242,0.68239,0.5825,0.61881,0.64692,0.51738,0.57543,0.29619,0.82762,0.75835,0.72056,0.59703,0.44452,0.69004,0.555,0.61342,0.54035,0.77226,0.62299,0.55039,0.62495,0.51682,0.62064,0.56859,0.53543,0.4923,0.73125,0.44669,0.46265,0.43184,0.72437,0.77484,0.83273,0.6192,0.76391
0.5111,0.66704,0.58788,0.57728,0.36997,0.39139,0.46746,0.60029,0.4561,0.52161,0.41598,0.66798,0.57833,0.62393,0.66484,0.5051,0.58463,0.27776,0.82173,0.74236,0.71696,0.60527,0.4587,0.69466,0.54019,0.60812,0.52841,0.78454,0.63563,0.57493,0.64283,0.52238,0.61013,0.58096,0.54986,0.49973,0.7388,0.43889,0.47748,0.44611,0.72866,0.77888,0.83116,0.62601,0.76909
0.52089,0.65366,0.58767,0.60971,0.36788,0.39839,0.48713,0.59412,0.47011,0.52195,0.40893,0.70233,0.57843,0.62623,0.65845,0.51459,0.59946,0.29625,0.83934,0.7567,0.72768,0.62411,0.45688,0.70022,0.56181,0.63338,0.55167,0.79271,0.6397,0.58179,0.63817,0.52704,0.63104,0.5874,0.54725,0.50414,0.7453,0.45781,0.47219,0.47243,0.75695,0.78926,0.83367,0.63543,0.78569
0.51507,0.65846,0.58347,0.59391,0.38825,0.40726,0.48892,0.59323,0.4819,0.52653,0.41725,0.68845,0.58495,0.63317,0.66732,0.51997,0.604,0.29934,0.85337,0.75592,0.71672,0.62851,0.46611,0.67415,0.56754,0.62929,0.55005,0.79856,0.63168,0.57598,0.63354,0.52736,0.62923,0.62468,0.55807,0.4933,0.74465,0.44588,0.48348,0.45749,0.74288,0.781,0.84178,0.64019,0.78375
0.52443,0.65529,0.59185,0.61031,0.39336,0.41007,0.48636,0.59024,0.48097,0.53439,0.42645,0.70282,0.60212,0.6246,0.65958,0.53189,0.6052,0.32188,0.82856,0.7696,0.71556,0.62496,0.47779,0.7015,0.57996,0.62845,0.55329,0.81331,0.64249,0.57383,0.63104,0.54197,0.62437,0.62471,0.56241,0.50366,0.74943,0.46656,0.48233,0.46505,0.75873,0.78771,0.8469,0.64114,0.77858
0.53524,0.67323,0.60478,0.59637,0.40241,0.40379,0.50999,0.59546,0.4748,0.54238,0.41925,0.70695,0.60207,0.62982,0.66759,0.54312,0.60907,0.31332,0.84062,0.76374,0.72598,0.62684,0.47739,0.70144,0.58537,0.63766,0.5636,0.79134,0.64302,0.58115,0.64341,0.53625,0.62635,0.6133,0.56886,0.52925,0.74728,0.47502,0.49531,0.45849,0.75304,0.79006,0.84731,0.65257,0.79583
0.52437,0.67167,0.59761,0.61581,0.39986,0.41708,0.49983,0.61886,0.49094,0.55055,0.41226,0.70082,0.60681,0.64246,0.67888,0.52621,0.6162,0.31774,0.85021,0.77813,0.72163,0.6234,0.4808,0.69705,0.59262,0.64657,0.54784,0.81047,0.65629,0.5906,0.63705,0.54009,0.62535,0.62718,0.56289,0.50874,0.75012,0.47448,0.49354,0.47119,0.76153,0.80002,0.85329,0.64246,0.78538
